Time, Energy
45, 318
45, 318
46, 982
46, 1119
46, 68
46, 123
46, 183
46, 1325
46, 919
46, 181
46, 90
47, 168
47, 53
47, 487
47, 184
47, 356
47, 104
48, 139
48, 327
48, 325
48, 1476
48, 300
48, 466
48, 441
49, 655
49, 1037
49, 288
49, 126
49, 408
50, 342
50, 1479
50, 82
50, 280
50, 444
50, 1122
50, 116
50, 244
50, 73
51, 303
51, 1160
51, 326
51, 357
51, 1096
51, 736
51, 329
51, 280
51, 283
52, 303
52, 341
52, 238
52, 302
52, 1105
52, 1133
53, 1095
53, 710
53, 239
53, 1057
53, 1033
53, 619
53, 268
53, 224
54, 58
54, 806
54, 239
54, 683
54, 1128
54, 963
54, 1268
55, 121
55, 1253
55, 286
56, 123
56, 785
56, 95
56, 362
56, 94
56, 43
56, 197
57, 1144
57, 931
57, 1081
57, 822
57, 957
57, 108
57, 370
57, 124
58, 620
59, 276
59, 239
59, 293
59, 521
59, 49
60, 802
60, 47
60, 1756
60, 475
60, 176
61, 202
61, 1061
62, 639
62, 1121
62, 1101
62, 249
62, 355
62, 227
62, 192
62, 516
63, 327
63, 50
63, 376
64, 125
64, 115
64, 778
64, 313
64, 338
64, 388
64, 694
65, 170
65, 506
65, 59
66, 1059
66, 829
66, 616
66, 1144
66, 247
66, 540
67, 380
67, 1092
67, 96
68, 195
68, 793
68, 420
68, 586
68, 287
68, 143
68, 411
69, 503
69, 298
69, 922
69, 621
70, 239
70, 66
70, 1113
70, 362
70, 347
70, 365
70, 143
70, 519
71, 342
71, 561
71, 186
71, 88
71, 1104
72, 2194
72, 47
72, 415
73, 305
73, 165
73, 434
73, 1136
73, 1113
73, 102
73, 114
73, 1157
73, 1815
74, 258
74, 669
75, 719
75, 273
75, 222
76, 124
76, 207
76, 151
76, 281
76, 1089
76, 375
76, 103
76, 1440
77, 157
77, 73
77, 142
77, 784
78, 613
78, 280
78, 439
79, 1947
79, 278
79, 346
79, 297
79, 1093
79, 225
79, 302
79, 333
79, 358
80, 471
80, 161
80, 581
80, 70
80, 164
80, 1143
80, 394
81, 504
81, 410
81, 378
81, 193
81, 786
81, 1133
82, 200
82, 262
82, 403
83, 174
83, 1093
83, 508
83, 321
83, 160
83, 946
83, 151
84, 236
84, 811
84, 135
84, 149
85, 523
85, 1089
85, 686
85, 1130
85, 193
85, 584
86, 71
86, 1907
86, 47
86, 111
86, 702
87, 308
87, 734
87, 337
87, 273
87, 255
88, 877
88, 1122
88, 1133
88, 2057
88, 746
89, 922
89, 623
89, 249
89, 430
90, 1082
90, 390
90, 123
90, 405
90, 1131
90, 376
90, 473
90, 875
91, 1040
91, 176
91, 1068
91, 633
91, 422
92, 92
92, 193
92, 307
92, 340
92, 1102
93, 277
93, 719
93, 98
93, 1106
93, 113
93, 177
93, 333
94, 591
94, 1142
94, 377
94, 1132
95, 1038
95, 325
95, 668
95, 1039
95, 758
95, 285
95, 117
96, 2452
96, 756
96, 387
96, 750
96, 48
97, 317
97, 572
97, 329
97, 714
97, 634
97, 624
98, 589
98, 1148
98, 187
98, 509
98, 350
98, 276
98, 115
99, 396
99, 731
99, 156
99, 150
100, 269
100, 569
100, 352
100, 266
100, 603
100, 196
100, 297
100, 162
101, 688
101, 830
101, 162
101, 612
101, 285
101, 375
101, 713
101, 54
101, 143
102, 93
102, 323
102, 1106
102, 1188
102, 337
102, 181
102, 395
103, 101
103, 395
103, 492
103, 1178
103, 107
104, 49
104, 743
104, 646
104, 220
104, 1107
104, 1112
105, 752
105, 196
105, 554
105, 187
105, 143
105, 1772
106, 241
106, 616
106, 337
106, 495
106, 345
106, 399
106, 111
106, 1063
107, 339
107, 813
107, 86
107, 408
107, 327
107, 648
107, 396
108, 668
108, 303
108, 703
108, 266
109, 194
109, 559
109, 656
110, 78
110, 719
110, 196
110, 383
111, 306
111, 273
111, 641
111, 264
111, 310
111, 1120
111, 1067
111, 192
111, 219
112, 91
112, 323
112, 1048
112, 115
112, 312
113, 836
113, 617
114, 147
115, 50
115, 1948
115, 179
115, 155
115, 234
116, 123
116, 485
116, 1528
116, 1095
116, 414
116, 222
117, 551
117, 1461
117, 1428
117, 1103
117, 394
117, 135
117, 470
118, 257
118, 202
118, 177
118, 326
119, 1065
119, 272
119, 1463
120, 535
120, 133
120, 676
120, 1269
120, 729
120, 607
121, 304
121, 1414
121, 1129
121, 592
121, 113
121, 1108
121, 250
121, 551
121, 329
122, 42
122, 733
122, 726
122, 161
123, 678
123, 1055
123, 155
123, 1610
123, 1104
124, 757
124, 119
124, 241
124, 249
124, 670
124, 330
124, 240
124, 305
125, 219
125, 565
125, 576
125, 1174
125, 741
125, 945
126, 1552
126, 1082
126, 709
127, 252
127, 1153
127, 1059
127, 168
128, 1041
128, 462
128, 334
128, 280
128, 682
128, 628
128, 383
128, 1257
128, 744
128, 482
128, 473
129, 383
129, 716
129, 301
129, 532
129, 719
130, 320
130, 70
130, 402
130, 991
130, 199
130, 552
130, 1113
131, 286
131, 393
131, 108
131, 1129
132, 221
132, 1094
132, 670
133, 51
133, 1314
133, 66
133, 1419
133, 462
133, 563
133, 1805
133, 1084
133, 671
134, 2185
134, 1137
134, 406
134, 370
134, 1087
134, 433
134, 465
135, 430
135, 138
135, 1057
135, 267
135, 43
135, 1110
135, 1116
136, 774
136, 1127
137, 274
137, 1061
137, 652
138, 371
138, 360
138, 125
138, 752
138, 684
139, 215
139, 457
139, 1220
139, 496
139, 298
139, 774
140, 360
140, 141
140, 1149
141, 1018
141, 181
141, 151
141, 226
141, 314
141, 138
141, 378
141, 222
141, 333
142, 198
142, 372
142, 1062
142, 221
142, 720
143, 1109
143, 711
143, 4033
144, 1094
144, 1094
144, 1165
144, 142
144, 133
144, 255
144, 1660
144, 1484
144, 1928
144, 309
145, 389
145, 683
145, 414
145, 1102
145, 564
145, 299
145, 510
145, 230
146, 192
146, 562
146, 681
146, 474
147, 485
147, 2073
147, 2169
147, 95
147, 621
147, 46
147, 1118
147, 1126
148, 587
148, 330
148, 263
148, 114
148, 269
148, 636
148, 426
148, 202
148, 252
149, 485
149, 299
149, 372
149, 344
149, 717
151, 198
151, 362
151, 421
151, 484
151, 4033
151, 56
151, 492
151, 59
152, 250
152, 53
152, 1156
152, 340
152, 306
153, 535
153, 705
153, 551
153, 913
153, 658
153, 1126
153, 270
154, 128
154, 1064
154, 210
154, 199
154, 616
155, 157
155, 160
155, 95
155, 279
155, 45
155, 1087
155, 320
155, 338
156, 374
156, 683
156, 191
156, 51
157, 109
157, 430
157, 590
157, 535
157, 1047
157, 391
157, 376
157, 560
158, 1153
158, 239
158, 120
158, 415
158, 1102
158, 538
158, 275
159, 59
159, 683
159, 434
159, 221
159, 417
159, 584
159, 1441
160, 315
160, 188
160, 786
160, 1003
160, 389
160, 265
160, 454
160, 185
161, 262
161, 478
161, 200
161, 340
161, 227
161, 1135
161, 757
162, 42
162, 98
162, 146
162, 1111
162, 156
162, 377
162, 247
162, 114
162, 632
162, 422
162, 198
163, 1053
163, 831
163, 1159
163, 203
163, 138
163, 1108
163, 242
163, 674
163, 251
164, 434
164, 320
164, 622
164, 53
164, 706
165, 1127
165, 228
165, 1360
165, 311
165, 527
165, 1150
165, 1125
165, 705
165, 313
165, 644
165, 235
166, 1149
166, 460
166, 203
166, 430
167, 1647
167, 329
167, 2078
167, 1159
167, 442
167, 212
167, 537
167, 1825
167, 485
167, 506
167, 776
167, 1191
167, 95
168, 894
168, 122
168, 1123
168, 168
168, 430
168, 51
168, 595
168, 1154
168, 1276
168, 716
168, 259
168, 871
169, 438
169, 1117
169, 98
169, 87
169, 818
169, 606
169, 528
169, 211
170, 793
170, 1085
170, 537
170, 140
171, 1126
171, 346
171, 1152
172, 1163
172, 419
173, 115
174, 204
174, 1148
174, 309
175, 473
175, 282
176, 1123
176, 320
177, 287
177, 223
177, 189
177, 1121
177, 739
177, 165
177, 181
177, 1113
178, 448
178, 387
178, 303
178, 1149
178, 372
178, 164
178, 671
178, 1154
178, 363
178, 66
178, 154
179, 1139
179, 1135
179, 1125
179, 170
179, 350
179, 1915
179, 95
