170.08,0.603662476
170.66,0.606218652
171.24,0.608780948
171.81,0.611307587
172.39,0.613889434
172.96,0.616431976
173.54,0.619035648
174.12,0.621644516
174.69,0.624223367
175.27,0.626856992
175.84,0.629455964
176.42,0.632116324
177.00,0.6347827
177.57,0.63742579
178.15,0.640121535
178.73,0.642835297
179.30,0.64551541
179.88,0.648254576
180.46,0.651014856
181.03,0.653734386
181.61,0.656527782
182.19,0.659330583
182.77,0.662152689
183.34,0.664943546
183.92,0.667795348
184.50,0.6706736
185.08,0.673560436
185.65,0.67642423
186.23,0.679351146
186.81,0.682297662
187.39,0.685266564
187.96,0.688194996
188.54,0.691206556
189.12,0.694227692
189.70,0.69727652
190.28,0.700342596
190.85,0.70337397
191.43,0.706485444
192.01,0.709606948
192.59,0.712764932
193.17,0.715933983
193.75,0.719129725
194.33,0.722347313
194.90,0.72552569
195.48,0.728792084
196.06,0.73206929
196.64,0.73538196
197.22,0.738709876
197.80,0.74206274
198.38,0.745442204
198.96,0.748835668
199.54,0.752267526
200.11,0.755650907
200.69,0.759127253
201.27,0.762623228
201.85,0.76614174
202.43,0.769691771
203.01,0.77325354
203.59,0.77685766
204.17,0.780474496
204.75,0.784122
205.33,0.787794419
205.91,0.791485713
206.49,0.795214345
207.07,0.798955204
207.65,0.80273518
208.23,0.806532935
208.81,0.810357745
209.39,0.814212936
209.97,0.818082928
210.55,0.82199604
211.13,0.825921761
211.72,0.829951284
212.30,0.83393627
212.88,0.837943432
213.46,0.841987348
214.04,0.846044056
214.62,0.850144018
215.20,0.85426008
215.78,0.858406732
216.36,0.862582544
216.94,0.866776176
217.53,0.871085148
218.11,0.875334852
218.69,0.879622908
219.27,0.883933077
219.85,0.888268635
220.43,0.892639496
221.02,0.897099892
221.60,0.90153086
222.18,0.905976714
222.76,0.910455648
223.34,0.914962734
223.93,0.919567743
224.51,0.924137082
225.09,0.928719726
225.67,0.933343138
226.26,0.938067974
226.84,0.942739816
227.42,0.947446728
228.00,0.952167
228.59,0.957018039
229.17,0.96180112
229.75,0.9666186
230.33,0.971463734
230.92,0.976413716
231.50,0.98132185
232.08,0.986243432
232.67,0.991292593
233.25,0.996277225
233.83,1.001289643
234.42,1.006423846
235.00,1.0114851
235.58,1.016595248
236.17,1.021807816
236.75,1.0269668
237.33,1.032153603
237.92,1.037451272
238.50,1.0427013
239.09,1.048056284
239.67,1.053361892
240.25,1.058688575
240.84,1.064135396
241.42,1.069525304
242.01,1.075022703
242.59,1.080474877
243.18,1.08603621
243.76,1.09153722
244.34,1.09706679
244.93,1.102712205
245.51,1.108304826
246.10,1.11400825
246.68,1.11965542
247.27,1.125422581
247.85,1.131118355
248.44,1.136949248
249.02,1.142695356
249.61,1.148588158
250.19,1.154396947
250.78,1.160339014
251.36,1.166210428
251.95,1.17220176
252.54,1.178238074
253.12,1.184186156
253.71,1.190275723
254.29,1.196286176
254.88,1.202424772
255.46,1.208497412
256.05,1.214689005
256.64,1.220925364
257.22,1.227074172
257.81,1.233359206
258.39,1.239569889
258.98,1.245903598
259.57,1.252284218
260.15,1.25857064
260.74,1.265001404
261.33,1.271459162
261.91,1.277828374
262.50,1.2843483
263.09,1.290882932
263.67,1.297346916
264.26,1.303943512
264.85,1.31056697
265.43,1.317113082
266.02,1.323786068
266.61,1.330505224
267.20,1.33724054
267.78,1.343892676
268.37,1.350689289
268.96,1.357503612
269.55,1.36436221
270.13,1.371118152
270.72,1.378027288
271.31,1.384961162
271.90,1.39191738
272.48,1.398794
273.07,1.405802865
273.66,1.41285307
274.25,1.4199231
274.84,1.427020092
275.42,1.434030018
276.01,1.441174467
276.60,1.44836462
277.19,1.455569688
277.78,1.462806156
278.37,1.470071632
278.95,1.47723092
279.54,1.484555818
280.13,1.491894748
280.72,1.499269512
281.31,1.506668332
281.90,1.51408888
282.49,1.521547305
283.08,1.529019636
283.67,1.536531339
284.25,1.543934925
284.84,1.55149194
285.43,1.559081936
286.02,1.56668573
286.61,1.574333015
287.20,1.58199552
287.79,1.589687704
288.38,1.59740873
288.97,1.605145695
289.56,1.612924996
290.15,1.62071786
290.74,1.628543856
291.33,1.636394635
291.92,1.64426494
292.51,1.652173342
293.10,1.66009518
293.69,1.668053572
294.28,1.676032824
294.87,1.684035171
295.46,1.692071604
296.05,1.700121385
296.64,1.708211288
297.23,1.716318326
297.83,1.724590046
298.42,1.732754984
299.01,1.740933242
299.60,1.74915442
300.19,1.757389715
300.78,1.76565473
301.37,1.773947125
301.96,1.7822558
302.55,1.79060512
303.15,1.799110045
303.74,1.807505922
